User	Item_tr	Item_te	Rank	Conf_score_tr	Conf_score_te
25	205	198	95	0.6526202	-0.53726834
25	211	410	96	0.31802338	0.7527788
25	31	69	97	1.066409	-0.548366
25	523	476	98	0.20352796	-1.3991011
25	199	654	99	-0.25474632	0.9166482
25	289	235	100	0.6948111	1.1866918
26	216	318	1	0.19521944	1.3354185
26	318	196	2	0.5740077	0.4343723
26	97	186	3	0.4045037	-0.8190954
26	286	64	4	-0.5903879	-0.09364811
26	98	97	5	-0.672333	-0.3773361
26	64	172	6	-2.0617883	-0.319377
26	196	52	7	-0.6313139	-0.26957747
26	234	216	8	1.1037706	0.52986693
26	56	204	9	3.135947	1.8196933
26	654	170	10	1.2005521	2.9935231
26	523	213	11	1.9132935	2.3145049
26	194	179	12	1.5965537	1.904198
26	238	12	13	0.048640743	0.6190311
26	527	56	14	3.0032227	2.550385
26	58	566	15	1.8485882	1.6579814
26	514	483	16	-0.009654839	1.1087322
26	655	684	17	-0.020750057	-0.1803567
26	174	518	18	1.4432207	0.108226344
26	52	22	19	0.30678627	-0.09039886
26	204	238	20	-0.68414867	1.1203879
26	172	48	21	1.966182	-0.09990307
26	423	528	22	0.91368395	0.5260451
26	202	89	23	0.9850668	0.34807214
26	433	65	24	1.908913	1.5581243
26	435	188	25	2.2836332	1.120183
26	134	174	26	0.93358535	1.0408311
26	8	132	27	1.999828	0.088180795
26	528	98	28	1.4493319	0.42981005
26	603	651	29	1.7127032	0.7521794
26	482	79	30	0.54428005	2.358183
26	479	462	31	1.6182957	1.0280623
26	22	182	32	-0.68377423	-0.14630292
26	521	433	33	-1.6700025	0.48826212
26	211	655	34	-1.2149236	-0.5451325
26	651	317	35	-2.0524323	-0.87621397
26	79	210	36	-1.8853061	-1.181767
26	12	58	37	0.41123292	-0.3168522
26	185	435	38	0.16828202	-0.6706962
26	483	173	39	-1.053285	-1.7337111
26	241	451	40	-1.16202	-1.4116296
26	692	654	41	-0.9152598	-0.60132366
26	133	234	42	-0.3842334	-1.2070105
26	178	59	43	-1.0482144	-0.5600733
26	504	527	44	-1.5515801	-0.3251992
26	709	178	45	-0.054900486	-1.7235022
26	659	23	46	-0.5706808	-1.113678
26	205	198	47	-0.9539707	3.1033812
26	182	480	48	-0.860884	1.4541383
26	192	161	49	-0.82019013	0.6271226
26	485	202	50	-1.020369	0.53879017
26	100	194	51	-0.85035753	-0.22275095
26	132	732	52	-0.501321	-0.77828395
26	143	530	53	-1.985961	-0.69815
26	183	923	54	2.3622546	-0.8125344
26	210	707	55	-0.9889273	1.1413864
26	317	402	56	0.13037416	0.35142487
26	173	4	57	2.2053952	1.2110387
26	186	735	58	1.639959	-0.064846486
26	199	100	59	0.051443603	-0.01854495
26	443	60	60	2.6655853	-0.7476385
26	179	265	61	1.7037134	0.12976995
26	531	177	62	0.7897209	-1.0853137
26	480	203	63	-0.29934067	-0.56506014
26	702	523	64	-1.4582226	0.19591922
26	707	479	65	2.4604728	-0.42863816
26	23	195	66	-0.6968365	-0.88625145
26	530	568	67	0.95816886	-1.279132
26	213	241	68	0.348002	-0.35187268
26	663	134	69	-2.1136913	-0.72372156
26	498	228	70	1.0735569	-1.7586786
26	176	42	71	2.0459127	-1.3623691
26	518	199	72	0.5644638	-0.38381895
26	65	286	73	-0.5939575	-1.5481908
26	705	642	74	-0.4638598	0.13027863
26	526	47	75	0.9747538	-1.5992548
26	26	381	76	0.047915958	-0.40998697
26	48	425	77	2.0006254	-0.8487816
26	209	647	78	0.17329921	-1.3390867
26	657	521	79	-1.0085707	-0.81140715
26	170	207	80	0.20153084	-1.8377876
26	694	971	81	-0.5786098	-1.4826257
26	89	514	82	-1.8762002	-0.23517354
26	520	313	83	2.0702016	2.5264652
26	606	347	84	2.777581	2.2718205
26	778	88	85	2.357262	3.3075194
26	50	96	86	2.8846164	0.9141978
26	82	526	87	3.6393015	1.6071837
26	302	232	88	1.4159498	0.5921296
26	195	431	89	0.90036434	0.54930866
26	1101	209	90	2.187356	0.35684463
26	168	367	91	1.0138831	-0.4177139
26	462	171	92	-1.0988339	0.062598
26	516	520	93	-1.5429151	nan
26	549	45	94	nan	-1.1609089
26	432	498	95	-0.09877604	0.6916163
26	200	168	96	0.22806929	-0.7929598
26	275	133	97	0.20434856	-0.55878943
26	487	385	98	0.06657757	0.30052015
26	425	192	99	-1.4532578	-1.2237629
26	525	485	100	-0.48510268	0.9560038
27	69	318	1	0.055970382	0.9057181
27	50	357	2	1.477806	-1.133922
27	318	603	3	-1.1476964	-0.6383279
27	705	69	4	-0.15258315	-0.54765487
27	661	285	5	-1.0893197	1.2339363
27	654	194	6	1.6326842	1.4672805
27	603	269	7	0.51584756	-0.47418183
27	194	498	8	-1.8687887	-0.6423636
27	205	527	9	0.3822817	-0.93398577
27	133	654	10	-0.079096206	-0.6388933
27	180	191	11	0.997245	0.76507866
27	357	174	12	-0.061250012	-0.23986872
27	521	216	13	-1.9416077	0.27266616
27	498	133	14	-1.3680263	-0.16773689
27	136	276	15	0.9661884	-0.6660119
27	527	199	16	-0.7734591	-1.270729
27	496	496	17	-1.8058447	-0.89279276
27	507	196	18	-0.72344136	1.2323887
27	234	705	19	-0.12852068	0.33018523
27	191	237	20	-0.5687636	0.47720844
27	185	423	21	-0.06651829	-2.1820621
27	275	258	22	0.97402877	0.466885
27	174	9	23	-0.5674018	-0.43125364
27	519	180	24	1.8279846	0.6783823
27	199	56	25	-1.5358597	0.5260957
27	528	15	26	-1.4011558	-1.2925256
27	172	170	27	-0.80640054	-0.44627997
27	484	172	28	0.19146563	0.2504492
27	515	604	29	-0.94375616	-0.76317275
27	137	517	30	-0.51316595	2.1173322
27	604	507	31	0.024553109	0.31019068
27	520	302	32	-0.93476534	-0.25376758
27	178	234	33	0.4146138	0.92070687
27	582	528	34	1.3369576	-1.0862037
27	659	12	35	-0.068578005	-0.3930034
27	56	213	36	-1.5530232	-0.98975295
27	499	178	37	-1.2622968	-0.21466804
27	513	607	38	-0.7146815	-0.114136405
27	269	478	39	1.3188338	-0.08285827
27	9	48	40	1.760123	-0.12513489
27	170	283	41	1.3522602	0.33431122
27	276	97	42	-1.219194	-0.06523887
27	258	238	43	-1.3599179	-1.6421804
27	216	303	44	-0.6172367	-1.0372117
27	8	58	45	-0.6846286	-0.861659
27	211	474	46	-1.5105981	-0.646339
27	238	582	47	-1.8202002	-0.44334453
27	474	124	48	-0.82579076	0.8692644
27	193	521	49	-0.4915084	0.5544595
27	492	137	50	1.4095416	-0.60699326
27	497	509	51	0.8254191	1.0373566
27	28	513	52	0.5731095	1.9932559
27	660	215	53	0.59963095	-0.0064223143
27	124	499	54	0.14583503	0.9182211
27	490	443	55	-0.929179	1.0393308
27	313	204	56	-0.7780487	-0.18618189
27	86	484	57	1.568355	1.9089617
27	488	181	58	2.7438743	3.296328
27	196	660	59	1.189311	3.0574408
27	97	322	60	2.0240304	1.6834533
27	215	655	61	1.562627	1.4918219
27	300	300	62	1.4002339	1.7851487
27	285	661	63	1.2362958	2.1652002
27	614	116	64	1.0746621	1.0585446
27	58	488	65	1.6178453	0.28721863
27	79	211	66	1.380031	0.6371838
27	12	492	67	2.7103686	2.730971
27	525	70	68	2.5577357	1.9547328
27	506	13	69	1.6199635	1.24123
27	530	632	70	2.323426	0.84864897
27	204	179	71	0.6457973	0.6259425
27	494	8	72	0.25138426	0.34354934
27	203	515	73	0.5366508	-0.114513375
27	303	131	74	-0.2980426	0.8435333
27	175	186	75	-2.6033251	0.5209039
27	526	526	76	-1.675657	1.8583274
27	632	86	77	-2.433105	0.6359501
27	15	659	78	-1.6024575	0.613066
27	493	28	79	-1.076253	1.2189124
27	489	591	80	-1.6814235	0.41597694
27	481	610	81	-2.195727	1.2909361
27	181	79	82	-1.0686816	-1.0414387
27	478	313	83	0.7724339	-0.4360471
27	505	481	84	-2.400637	1.3177266
27	509	7	85	-1.2597622	0.7271397
27	237	529	86	-1.3818626	0.48201057
27	736	136	87	-1.9065156	-0.19950494
27	611	205	88	-1.9567087	0.7525334
27	517	520	89	-1.3807989	1.1090609
27	423	162	90	-1.7811582	1.1683866
27	221	268	91	-1.7558898	0.5598508
27	322	173	92	-2.156371	-0.5945586
27	607	340	93	-2.3407798	0.6718421
27	183	223	94	-0.8553966	-0.35785198
27	591	1	95	-1.2582247	-0.40536532
27	190	663	96	-1.1081141	1.2248971
27	302	301	97	-0.4854663	-0.15547775
27	663	530	98	-1.9500681	-0.6383073
27	89	519	99	-0.8685931	-0.21923293
27	699	699	100	-0.38140264	-0.35967928
28	195	181	1	-1.6708272	-0.5992634
28	181	100	2	-0.027300097	2.2166202
28	204	195	3	1.0803151	1.0807264
28	56	56	4	1.3533511	0.36140582
28	210	210	5	-0.640224	0.7519553
28	176	204	6	0.12859108	3.4468684
28	89	121	7	0.23618785	0.54284036
28	121	89	8	-1.7858343	0.33164087
28	183	222	9	0.86872494	1.1194497
28	69	183	10	0.1153331	0.43656042
28	100	228	11	0.95215154	1.4108349
28	82	176	12	-0.17423917	0.5156644
28	96	186	13	-1.1004016	1.4111971
28	22	423	14	-2.3872921	1.4301329
28	202	405	15	3.3494556	0.67315865
28	127	202	16	2.2082982	0.7669661
28	423	82	17	0.2851814	0.1980901
28	228	234	18	1.1469065	0.119309254
28	405	151	19	0.04656358	0.5231672
28	265	175	20	-0.93052113	0.9225616
28	234	22	21	1.2166668	0.4168111
28	222	127	22	-0.23516436	2.5703049
28	95	69	23	-0.017509226	-0.6684204
28	153	238	24	1.194219	-0.7184381
28	483	588	25	1.7573694	0.21037433
28	135	216	26	2.4100332	0.76702505
28	186	161	27	0.7529854	-1.6286238
28	357	153	28	1.8838464	-0.5375692
28	161	209	29	1.6103082	0.28563514
28	64	180	30	0.68876565	-0.74310416
28	238	95	31	-0.6501293	-1.6750016
28	196	258	32	0.09864627	0.19533345
28	188	265	33	0.95581484	-0.22631393
28	71	208	34	-1.2484437	0.7245175
28	132	132	35	-0.62531245	-0.06422052
28	568	403	36	0.91561854	-1.0408745
28	203	196	37	0.29641014	-0.26602364
28	12	64	38	-0.14299184	0.046618447
28	211	257	39	0.3878985	0.278801
28	209	229	40	-0.018147372	0.08633275
28	151	194	41	1.2805847	-0.8582611
28	257	97	42	0.7970525	1.485101
28	191	568	43	0.8914675	-0.58055943
28	194	483	44	-0.21872129	-0.48082602
28	588	4	45	0.5708794	-0.093887344
28	187	237	46	-0.6965957	-0.47276637
28	216	432	47	-0.005818835	0.19137329
28	385	179	48	-0.65681857	0.20084758
28	180	385	49	-1.4388618	0.13037802
28	403	191	50	0.8825734	0.3241075
28	432	230	51	-0.80275416	0.02741282
28	164	431	52	-1.5955983	0.5619066
28	655	546	53	-1.4093986	0.12300803
28	230	182	54	0.5954248	-0.4827591
28	97	203	55	-0.5316806	1.0782311
28	143	135	56	-0.5475915	0.5639893
28	175	12	57	0.5669784	1.1513995
28	208	294	58	0.42114875	1.2250664
28	431	318	59	-2.0003653	-0.37988412
28	4	227	60	1.026767	-1.0173055
28	229	71	61	1.2408104	-0.034069262
28	182	603	62	1.4845724	0.523613
28	479	156	63	1.5550714	2.066918
28	597	511	64	2.5568492	0.61513543
28	435	655	65	1.2393593	-0.64971405
28	419	24	66	0.6765282	1.2267915
28	480	250	67	0.6880902	0.73058385
28	197	357	68	1.3907605	-0.35074633
28	55	527	69	0.45699647	-0.71907365
28	484	211	70	0.56726706	0.34672198
28	546	169	71	0.6193643	0.69928664
28	179	134	72	0.75843805	-0.121054396
28	318	143	73	1.4306377	0.046982728
28	8	215	74	-0.8706176	-1.4449669
28	99	435	75	0.21720585	-0.98355496
28	235	91	76	-0.3112693	0.6326912
28	24	70	77	-0.69721067	0.36450642
28	118	8	78	-1.1018533	-0.4469996
28	134	235	79	0.91158116	-0.59452736
28	427	164	80	-0.41521588	-0.683766
28	215	88	81	0.8997505	-0.11849056
28	511	408	82	-0.9180514	-2.266864
28	227	2	83	0.2171855	-2.114544
28	2	25	84	0.5716477	-1.0650595
28	233	515	85	-0.83079374	-1.6691352
28	250	684	86	-1.4437785	-1.2976357
28	566	427	87	-0.31828272	-0.1774656
28	42	188	88	-1.5839434	0.16420883
28	237	199	89	-1.3312739	-0.37683466
28	68	197	90	-0.022910507	0.12997478
28	288	472	91	0.064867884	-0.83945775
28	177	239	92	0.38420054	0.59091574
28	433	118	93	-0.9942408	-0.33276227
28	603	393	94	-1.4844575	-0.42633379
28	185	597	95	-0.63902986	-1.0969263
28	25	200	96	-1.087809	0.5192573
28	200	185	97	-1.4165645	-0.9456423
28	156	367	98	-1.1213509	-1.7243232
28	136	479	99	-1.2799139	-1.502908
28	31	62	100	-0.3934184	-1.4048431
29	135	94	1	-1.2171404	-0.913112
29	89	4	2	-1.7522964	-1.4301529
29	523	588	3	-1.327265	-0.68458086
29	100	423	4	-0.43739486	-0.075591445
29	655	99	5	-0.96717894	-2.0454006
29	121	603	6	-0.7443519	-0.5731502
29	514	432	7	-1.396032	-0.62425023
29	127	418	8	0.5858474	-0.78023094
29	926	625	9	-1.0875747	-2.0675075
29	154	419	10	-1.1179514	-0.972628
29	265	780	11	1.2730508	0.53932494
29	228	96	12	1.3876023	0.71514785
29	96	154	13	1.015536	0.45875907
29	132	944	14	1.5114663	1.0247061
29	180	47	15	0.86609983	0.93507487
29	199	428	16	0.97221375	1.4002671
29	151	514	17	0.94260263	1.6485745
29	428	477	18	-0.40419465	1.1298712
29	405	169	19	0.28910664	1.2137794
29	510	257	20	0.7537287	1.5979683
29	433	132	21	0.113823876	-1.662445
29	187	100	22	0.8750594	-1.2201068
29	313	501	23	1.2690874	0.72751945
29	197	408	24	0.1317579	-1.3474023
29	196	2	25	0.62837464	0.07439151
29	480	161	26	-0.72558767	-0.5390313
29	188	42	27	1.0017487	0.5495131
29	4	433	28	-1.4239855	0.5644902
29	792	189	29	-0.46190006	0.64972156
29	288	403	30	-1.3212713	1.6266255
29	177	385	31	0.06725233	0.20332772
29	403	926	32	-0.6980762	-0.43774748
29	274	127	33	0.85870796	0.6825188
29	71	71	34	-1.0887451	0.7201548
29	183	1041	35	0.4117356	0.82744515
29	431	274	36	0.48520353	0.091336176
29	423	550	37	-0.38585776	-0.9745382
29	429	575	38	-1.3908027	0.05830075
29	169	655	39	-0.2219375	-0.8571806
29	484	946	40	0.16284543	0.7738715
29	597	29	41	0.04127197	0.35055232
29	432	110	42	0.5337338	2.6278646
29	94	91	43	-1.3204402	0.7285065
29	42	651	44	2.4693842	-1.1727091
29	845	480	45	-0.113680296	0.5034761
29	546	151	46	1.2656153	0.16497634
29	527	38	47	1.3778425	1.0137678
29	24	33	48	0.4987432	2.2109735
29	259	404	49	0.41390127	0.2434272
29	408	993	50	1.407876	2.1051223
29	286	802	51	1.0701305	0.09740402
29	2	517	52	0.055904675	1.0279896
29	780	231	53	1.0497174	0.5951613
29	12	24	54	0.59012717	0.67918086
29	179	721	55	0.45907962	0.2185761
29	386	1003	56	1.4425374	1.0381995
29	507	259	57	1.2027036	-0.09441292
29	385	12	58	1.4535453	0.7787317
29	588	228	59	-0.17069687	1.1493814
29	526	420	60	1.140715	1.7178416
29	651	128	61	2.2447004	0.294708
29	301	524	62	1.9650278	0.33780587
29	131	135	63	-0.41084886	-0.9032288
29	494	497	64	-0.44015113	-0.2396854
29	178	196	65	0.5719612	-0.29138044
29	1028	233	66	-0.0011579368	0.8789314
29	257	178	67	-2.2777967	0.5912182
29	491	792	68	-1.4733735	-0.5596018
29	603	1036	69	-1.7090511	-1.5462356
29	268	560	70	1.5638261	1.886602
29	237	491	71	1.9386847	-0.05331426
29	161	89	72	0.7315025	0.8380543
29	477	197	73	-0.41157758	-0.6312154
29	91	527	74	2.8916285	-0.94710666
29	14	1446	75	2.1348403	-0.18757682
29	15	494	76	-1.7433152	-1.0725774
29	229	516	77	3.285426	-2.050528
29	203	407	78	1.0152907	-1.4157354
29	215	213	79	0.42424324	1.1839226
29	230	410	80	0.20691201	0.71160394
29	189	249	81	1.2615895	0.03798767
29	476	783	82	2.8289156	0.8803998
29	401	412	83	2.4074576	-0.34987745
29	13	462	84	0.46853048	-0.0693365
29	654	31	85	0.19386557	0.6263388
29	133	158	86	0.26170644	1.7634487
29	1047	810	87	0.27474296	0.57393813
29	182	114	88	1.605438	1.7673115
29	328	184	89	-0.7259651	0.24357712
29	410	156	90	1.4309515	2.0954528
29	33	473	91	-0.17862745	0.8027388
29	473	998	92	0.22388357	1.8999814
29	47	1016	93	-0.19931543	1.112513
29	472	684	94	0.07680858	0.87580097
29	234	421	95	0.41873	-0.031696644
29	486	199	96	-1.1169091	-0.77027243
29	65	523	97	0.079058476	-0.4333568
29	62	578	98	0.65378356	1.7322255
29	866	1118	99	-0.7085339	-0.02674864
29	465	48	100	1.2185434	0.4798655
30	269	269	1	0.049050234	0.54372525
30	307	307	2	-0.15485638	-0.19188216
30	301	301	3	0.8158916	-0.49561894
30	270	270	4	-0.68518656	-0.11766689
30	750	750	5	-0.012241381	-0.6303386
30	268	748	6	-1.1107513	0.51009583
30	331	331	7	-0.27313536	-0.102173485
30	321	879	8	-1.5090755	0.3960133
30	347	347	9	-0.3441749	-0.58784807
30	748	259	10	-1.2440798	-0.1166134
30	292	271	11	-0.14269048	-0.3242173
30	304	895	12	-1.4265816	-1.0039604
30	879	268	13	-0.08144028	-0.86357343
30	306	538	14	0.625228	0.43130967
30	354	321	15	-0.36157578	-0.7649781
30	259	343	16	1.5309875	-1.3022631
30	319	898	17	-0.39955956	-1.53595
30	754	887	18	0.08003942	0.9387278
30	887	306	19	-0.21907113	0.35748082
30	305	305	20	-1.0397657	0.02712265
30	299	338	21	0.5774215	-0.2328313
30	895	304	22	-1.3290029	0.0022911923
30	271	292	23	-0.49924996	-0.6852713
30	880	264	24	-1.1714449	1.0326729
30	312	312	25	-0.037775535	-0.59059954
30	242	877	26	0.2567461	-0.28282303
30	538	880	27	0.09056716	-0.1484618
30	689	242	28	-0.29749787	0.6996109
30	873	342	29	-0.6653616	-0.0037360108
30	342	358	30	0.19778137	-0.6319213
30	127	749	31	0.7245795	1.096966
30	898	873	32	1.2339708	0.35896417
30	339	539	33	-0.789888	-1.8614684
30	343	299	34	0.9322959	-1.0765278
30	876	882	35	-0.45261	-1.8590829
30	749	881	36	-1.0289795	-0.2791156
30	345	754	37	0.6280242	0.062238887
30	896	324	38	-1.0065137	-1.0479573
30	338	689	39	-0.09517316	-0.7456334
30	352	329	40	0.094127394	-0.7913773
30	358	354	41	1.4576049	-0.75374717
30	336	937	42	-0.27117446	-0.31522793
30	329	362	43	-0.61325073	-1.4908181
30	50	688	44	0.11041303	-1.2308755
30	325	892	45	0.20963387	0.34942415
30	687	345	46	-0.10277286	-1.0576863
30	882	339	47	2.3402152	1.5026782
30	875	355	48	2.0739439	1.6468387
30	349	336	49	-0.6562164	-0.60289997
30	900	683	50	-1.0176117	-0.78881276
30	886	876	51	-0.3906417	-0.35299087
30	359	308	52	0.51510346	-0.6546965
30	324	687	53	0.19211037	0.8002394
30	362	1025	54	-1.4812863	-0.34686857
30	539	348	55	0.047780167	-0.90502083
30	892	900	56	-0.80127484	0.29246387
30	355	334	57	-1.5991372	-0.7421279
30	877	872	58	-0.9079135	-0.82086456
30	264	989	59	-0.84258175	-0.38404667
30	908	875	60	-0.56813	-1.2215729
30	1025	896	61	-0.9445027	-1.2127912
30	1176	886	62	-0.5249805	-0.3104197
30	938	902	63	-1.0961901	-1.9477577
30	881	352	64	-0.5150548	-0.25624233
30	691	50	65	-1.3974855	-0.35874334
30	515	680	66	-1.0606995	-1.8670776
30	334	325	67	-1.3091618	-1.3732634
30	275	359	68	-0.6856241	0.5268847
30	683	1022	69	-0.1650478	0.016650852
30	937	938	70	-0.93126315	-0.2259921
30	308	906	71	-0.4803848	-0.61048
30	988	349	72	-1.3902929	1.3478478
30	1038	691	73	-0.8653101	-0.030158062
30	903	266	74	-0.3122074	0.65432525
30	984	874	75	-0.7522084	0.032028217
30	1105	257	76	-1.2018459	0.7080561
30	872	890	77	-0.6173727	-1.3174195
30	100	894	78	-0.482504	-0.8355982
30	1296	908	79	-1.4725536	0.34825823
30	989	1280	80	-1.2299311	-0.70502865
30	680	1176	81	-1.2067839	0.74359995
30	902	995	82	-0.7228569	0.9283357
30	9	988	83	-1.7490423	-1.3347771
30	348	330	84	-0.98508686	0.66507983
30	906	335	85	-0.24993238	0.75046486
30	255	1434	86	-0.6574033	-1.338001
30	330	1243	87	-0.40446085	0.5001478
30	181	1127	88	nan	-1.2456329
30	995	261	89	-1.2188848	-2.0212042
30	510	181	90	-0.93528944	-0.9293696
30	688	1105	91	-1.5029746	-0.71445954
30	1024	948	92	-1.1633978	-0.5025614
30	681	127	93	0.0069367774	-1.0169761
30	1280	360	94	-1.6687176	0.29285073
30	874	883	95	-1.0983489	-0.17856944
30	22	903	96	-1.7538487	-0.84244037
30	351	100	97	3.3141775	0.3940391
30	187	893	98	0.46550134	1.4192196
30	266	298	99	1.7051011	0.0424988
30	1022	275	100	1.9706267	0.08286395
31	313	313	1	1.4979737	-1.1337649
31	328	328	2	2.3777356	-1.8214173
31	323	751	3	2.841421	-0.54693806
31	751	307	4	-0.45138222	0.90003675
31	326	181	5	-0.8941863	-0.7481158
31	307	678	6	-0.07580434	0.7181114
31	270	323	7	-0.32136106	0.43582413
31	678	333	8	0.2656967	-0.7205838
31	245	358	9	0.64191484	1.2435381
31	260	895	10	-0.12068246	0.41376084
31	322	259	11	0.7245189	-0.50817347
31	879	326	12	0.257333	1.1416886
31	332	121	13	-0.4578081	-1.6610087
31	358	879	14	-0.9826368	-0.8245141
31	181	538	15	-0.13435811	-0.01025908
31	331	405	16	1.012238	0.31658173
31	289	174	17	-0.263684	0.11442601
31	210	245	18	0.42898718	-0.24123353
31	301	260	19	0.20504574	0.4631693
31	333	315	20	-0.20424065	-0.022284288
31	269	96	21	2.2326694	0.81554383
31	259	270	22	2.0163074	-0.018826462
31	174	183	23	0.6779876	1.661125
31	304	117	24	3.176762	0.9467662
31	172	272	25	0.7432559	2.1666868
31	272	1	26	0.6048851	0.55882114
31	292	302	27	3.002681	0.38280678
31	127	257	28	1.3672303	0.983977
31	1	682	29	0.21493262	1.0493124
31	302	322	30	2.0926454	2.4724667
31	327	195	31	3.166792	0.517357
31	173	62	32	1.3373675	0.6866433
31	321	176	33	2.4864705	0.57729167
31	682	172	34	1.4281968	0.9184279
31	117	431	35	-1.3148472	0.09269214
31	176	210	36	-0.61193943	-1.7519573
31	22	82	37	0.47204605	-0.19493058
31	82	898	38	-1.0178894	1.715594
31	121	340	39	0.91733456	-1.2603248
31	754	472	40	-1.0506561	0.36107448
31	195	310	41	-0.6178014	0.4094177
31	310	301	42	0.6197391	0.65037537
31	340	403	43	-0.90031755	-0.017101312
31	568	265	44	0.5755299	-0.53540343
31	183	264	45	-1.7965997	-0.28832418
31	96	338	46	-0.4606474	0.0192855
31	510	332	47	-1.2748604	-0.44046733
31	315	597	48	-0.42323136	-1.7879641
31	299	269	49	-0.6986419	0.048687406
31	403	347	50	-0.5971963	0.18283612
31	338	161	51	0.38619146	-0.71961504
31	538	331	52	1.6714721	-1.2443228
31	306	316	53	-1.1269181	-1.0226929
31	354	546	54	-1.1233438	-0.9442182
31	405	100	55	-1.3297728	-0.35852396
31	98	79	56	0.74552155	-1.0335872
31	515	226	57	-0.86384386	-0.5323084
31	265	689	58	-0.22070527	-1.0130876
31	347	250	59	-0.7647125	-0.17166024
31	257	568	60	-0.8682329	-0.8478664
31	56	355	61	1.6414357	-0.8348928
31	431	892	62	-1.1358061	-0.9776092
31	385	118	63	0.20691049	-1.4443743
31	264	22	64	-0.31521323	-0.18394408
31	62	164	65	-0.32139978	-0.3235101
31	303	550	66	-0.4649359	-2.2226999
31	895	289	67	-1.1097215	-1.0535254
31	161	95	68	-1.3392457	1.3060727
31	89	173	69	0.38377807	-1.5424283
31	877	304	70	0.8143297	-1.1167643
31	687	7	71	-0.6973609	-1.3571702
31	876	98	72	-0.2925454	-0.915969
31	336	687	73	-2.0915563	-1.1060098
31	100	402	74	3.3295665	2.0558176
31	71	346	75	2.1647804	2.7216115
31	79	342	76	1.4396316	3.0238533
31	873	890	77	1.5258425	2.7108586
31	554	144	78	0.20712934	-0.57761025
31	689	539	79	0.4872483	0.48521185
31	880	151	80	0.9931105	0.4400778
31	1025	298	81	1.248128	1.5617247
31	588	56	82	1.2832171	0.3853778
31	566	665	83	1.2645051	-0.3432304
31	742	554	84	2.2641072	0.8552044
31	319	754	85	0.9286427	-0.07925066
31	596	362	86	-0.16091673	0.3624024
31	511	89	87	-0.30310914	1.2448128
31	755	71	88	0.21094629	1.2925745
31	311	184	89	1.2655267	0.86835927
31	95	354	90	1.5698906	0.2926951
31	9	423	91	0.6313605	0.09496512
31	325	312	92	0.4184101	-0.3602021
31	679	588	93	0.37113103	0.7429406
31	168	450	94	1.8422346	1.0975429
31	887	231	95	-0.06542641	0.43126184
31	892	252	96	0.88733435	-0.007049055
31	2	329	97	0.71457803	0.5094163
31	988	127	98	0.5181535	0.65109754
31	241	327	99	2.0094333	0.1402417
31	435	385	100	1.3188994	-1.7112311
32	318	318	1	1.1247627	0.39122236
32	699	100	2	0.25060856	0.4708702
32	135	699	3	2.1144626	-0.054252632
32	15	111	4	1.4507881	0.4539324
32	22	357	5	-0.20948322	-0.6613635
32	8	393	6	-0.9372541	-0.47115993
32	527	402	7	-0.25083557	0.88576645
32	479	527	8	2.3615859	0.45445037
32	100	655	9	2.4999297	-0.90945214
32	88	88	10	1.3093126	-0.4628939
32	582	22	11	0.67747194	0.7049474
32	194	95	12	1.4381684	1.825521
32	655	125	13	1.9866937	1.2589252
32	274	194	14	0.7130875	0.949141
32	234	135	15	1.9303845	-0.05979823
32	66	162	16	1.7984216	-0.04887864
32	127	274	17	2.304562	1.504023
32	134	845	18	-0.90676993	1.7469994
32	95	286	19	2.545838	1.1723772
32	357	735	20	1.5728143	0.50076115
32	286	127	21	-0.33772635	2.9377165
32	528	476	22	-0.13356076	2.2077498
32	402	9	23	0.9822085	1.7173282
32	161	11	24	3.4478962	3.3079443
32	724	234	25	0.54654425	1.6317765
32	153	8	26	-0.62373036	-0.8829096
32	211	498	27	-1.2112154	1.7143016
32	195	707	28	-1.0241438	0.77760255
32	203	134	29	-0.91956437	0.059880704
32	498	866	30	-0.38416156	-0.3576948
32	480	195	31	-0.10058165	0.20900606
32	162	523	32	-0.5466693	0.32289943
32	526	208	33	-0.3751139	-1.0857822
32	566	12	34	0.45693743	-1.0626839
32	241	479	35	-0.12027472	-0.59522104
32	435	582	36	-1.0193449	-0.9856211
32	393	724	37	0.23976825	-0.65524733
32	707	66	38	-1.0894185	-1.306369
32	199	435	39	-1.4990095	-1.0494257
32	183	762	40	0.49743918	-0.80742025
32	511	739	41	0.7774647	-1.6211704
32	659	153	42	0.76317084	-1.1087868
32	476	144	43	-0.66264397	0.2997319
32	584	584	44	-0.76193404	-0.56665444
32	185	288	45	-1.0384222	-1.0365804
32	520	313	46	-1.0956932	-0.6721157
32	9	178	47	-1.090942	0.24535805
32	387	199	48	-2.5376573	0.011053966
32	151	470	49	0.78154	-0.13508949
32	12	203	50	2.2561805	0.40919602
32	521	659	51	0.7337101	0.23531786
32	125	443	52	-0.58378756	-0.5312834
32	661	526	53	-0.30579567	-1.7765269
32	205	185	54	1.0136145	-1.0190722
32	176	51	55	0.45327	-0.6921757
32	443	239	56	-1.9088545	-0.663613
32	178	323	57	-0.26217952	2.1542456
32	708	509	58	-0.978173	-1.0539063
32	52	269	59	-0.88753307	0.090293236
32	778	96	60	0.65116864	-0.8335933
32	89	89	61	0.2260923	nan
32	228	73	62	-0.3847775	2.3586676
32	111	480	63	0.9702176	-0.31527793
32	118	528	64	0.50089395	0.69212055
